#Position (bp)	mapping quality
11059.5	235.68975257184889
33177.5	236.24635210643683
55295.5	238.1723721741128
77413.5	235.6970999768488
99531.5	216.07109509516727
121649.5	175.479542162254
143767.5	239.11712989313676
165885.5	204.9947884060397
188003.5	238.4449643164744
210121.5	235.4255635739857
232239.5	240.11664814173085
254357.5	239.85459102830487
276475.5	237.82872962713105
298593.5	238.4585192584111
320711.5	239.24507262780298
342829.5	240.05673622283513
364947.5	192.67828631457888
387065.5	238.08807205498002
409183.5	237.90402539197896
431301.5	234.42150156636666
453419.5	177.8128190882825
475537.5	233.37845013262663
497655.5	178.1549199783318
519773.5	237.73484337111302
541891.5	236.99270892872255
564009.5	205.84124239670638
586127.5	238.84898371912755
608245.5	227.90154793248496
630363.5	238.99196898275952
652481.5	237.71987366785456
674599.5	237.32561189412888
696717.5	229.0072504204422
718835.5	218.0295119408982
740953.5	224.69097291511304
763071.5	187.59374601094922
785189.5	218.04596627778932
807307.5	236.97331858166942
829425.5	238.20643456061256
851543.5	238.367419462828
873661.5	235.51831969521584
895779.5	222.63919875881018
917897.5	229.23436154902643
940015.5	240.33080422698896
962133.5	205.41917434946322
984251.5	238.25597415111042
1006369.5	234.70118059257396
1028487.5	220.57679243574765
1050605.5	239.96193271178234
1072723.5	233.40382307530615
1094841.5	238.53959319506805
1116959.5	240.3817872998572
1139077.5	237.90907936725455
1161195.5	225.8253545893656
1183313.5	214.01327527648394
1205431.5	234.49556606403436
1227549.5	233.67734334675086
1249667.5	237.26420558739665
1271785.5	233.592411988403
1293903.5	215.40862051621215
1316021.5	232.268981639527
1338139.5	195.07648268160204
1360257.5	239.45318991422965
1382375.5	201.4872099588678
1404493.5	208.59818883003211
1426611.5	239.40140072909924
1448729.5	201.52259039830804
1470847.5	237.66986588705328
1492965.5	227.14601427437182
1515083.5	168.56092045095724
1537201.5	239.5207196363358
1559319.5	230.48298383938965
1581437.5	236.45659600303566
1603555.5	240.36014567548145
1625673.5	235.0951730927289
1647791.5	236.78769405030826
1669909.5	236.76291583990593
1692027.5	181.279585156974
1714145.5	211.1842790755134
1736263.5	239.47867162062764
1758381.5	210.32642447973996
1780499.5	238.14746153439432
1802617.5	235.5765551924913
1824735.5	238.76468485290098
1846853.5	232.87947524787296
1868971.5	238.22733919359047
1891089.5	230.14437830447258
1913207.5	237.28527431404416
1935325.5	220.27023990920284
1957443.5	236.86461267622138
1979561.5	236.80128654153694
2001679.5	237.93700363402488
2023797.5	237.0281753888334
2045915.5	240.57878420228897
2068033.5	211.19310935557303
2090151.5	222.63226537166315
2112269.5	235.77788841560186
2134387.5	233.15286091008846
2156505.5	237.40694760890858
2178623.5	239.4895902360865
2200741.5	238.93147422338055
2222859.5	232.14581355720506
2244977.5	239.3211741247521
2267095.5	238.53247126013235
2289213.5	237.8438374151554
2311331.5	188.91032945033334
2333449.5	237.42993622297993
2355567.5	226.65007151642232
2377685.5	239.07701571900685
2399803.5	238.48373375752314
2421921.5	238.38811644895316
2444039.5	238.55199134136123
2466157.5	239.48668474970668
2488275.5	238.2606656853015
2510393.5	222.13650072618773
2532511.5	233.4835453766906
2554629.5	238.53020835181772
2576747.5	238.89250010868744
2598865.5	238.27493409682094
2620983.5	236.58214747601656
2643101.5	239.16245896520104
2665219.5	201.9997163869421
2687337.5	238.82380197536887
2709455.5	237.28651075229888
2731573.5	232.7893335527235
2753691.5	237.0657858821417
2775809.5	238.65807287213724
2797927.5	237.270562286753
2820045.5	237.0601448317396
2842163.5	233.53691305378914
2864281.5	231.12700863966472
2886399.5	237.53687483844777
2908517.5	239.44245126620999
2930635.5	238.49916777111827
2952753.5	234.57997502163266
2974871.5	238.43672432067325
2996989.5	190.45567959613396
3019107.5	232.25001747968267
3041225.5	236.9571889305278
3063343.5	235.36660896495547
3085461.5	236.0689129792665
3107579.5	237.0553222441284
3129697.5	238.0426155768275
3151815.5	225.0419473110328
3173933.5	236.6828481286322
3196051.5	238.27271079668455
3218169.5	237.9334254953861
3240287.5	236.67197941696216
3262405.5	238.95267894057687
3284523.5	237.73143294297404
3306641.5	198.09422117945064
3328759.5	236.9550891909748
3350877.5	186.8940270603142
3372995.5	238.84622002026356
3395113.5	206.93099923575787
3417231.5	237.64213889325956
3439349.5	239.11626740286474
3461467.5	236.89964903006754
3483585.5	238.4311002660234
3505703.5	237.8056046313642
3527821.5	238.71939202525004
3549939.5	235.989356404199
3572057.5	236.96702620876852
3594175.5	237.9389797997962
3616293.5	239.729437198212
3638411.5	238.11021423774312
3660529.5	203.4828827862639
3682647.5	209.14308455133602
3704765.5	238.51190368206517
3726883.5	236.0048078426512
3749001.5	238.66432851861217
3771119.5	191.4057007631667
3793237.5	237.15066107422925
3815355.5	221.16889722035933
3837473.5	211.1290188030002
3859591.5	237.38860423587624
3881709.5	213.8147472139606
3903827.5	237.44711594374598
3925945.5	235.37528463919026
3948063.5	237.07444289059114
3970181.5	238.43131303495704
3992299.5	237.98103759464695
4014417.5	240.2381913884652
4036535.5	237.16133294672062
4058653.5	234.03505521479917
4080771.5	238.06566652094273
4102889.5	227.43181360357823
4125007.5	237.25661288820194
4147125.5	236.63280751365784
4169243.5	240.00084625133462
4191361.5	198.622369965178
4213479.5	233.26154964786193
4235597.5	235.7011332259102
4257715.5	238.79139573437325
4279833.5	201.54544765202667
4301951.5	234.84405000847664
4324069.5	234.6172984664901
4346187.5	238.5336809063259
4368305.5	238.94763713351654
4390423.5	216.88142317664995
4412541.5	236.38817219984895
4434659.5	239.39872674968066
4456777.5	237.95257936910437
4478895.5	238.11085838490135
4501013.5	239.51274606974886
4523131.5	237.3019300716806
4545249.5	237.2915211260586
4567367.5	238.33685879575106
4589485.5	237.31252158963107
4611603.5	168.5534658581065
4633721.5	237.63161350680744
4655839.5	239.8176896712652
4677957.5	234.67253060794093
4700075.5	238.04865493249602
4722193.5	239.36199642665636
4744311.5	206.36384287445716
4766429.5	235.07753266655914
4788547.5	237.63382203595316
4810665.5	239.25315312410876
4832783.5	237.94060360895165
4854901.5	235.3394975264879
4877019.5	228.19589053515352
4899137.5	238.77023851706863
4921255.5	237.42309498301364
4943373.5	204.45584325270676
4965491.5	225.69236143760122
4987609.5	234.26738886809753
5009727.5	196.51170468842324
5031845.5	202.1717573544916
5053963.5	206.57573722610613
5076081.5	235.7118879783486
5098199.5	234.996258310364
5120317.5	126.38834022619153
5142435.5	235.58806913057177
5164553.5	234.15576392165525
5186671.5	236.25640032146535
5208789.5	236.77683827331583
5230907.5	238.54766920795427
5253025.5	236.99593108655858
5275143.5	237.09583295866045
5297261.5	213.15641045687852
5319379.5	179.03002395493095
5341497.5	239.95925029158255
5363615.5	165.83503011441647
5385733.5	232.10607085838367
5407851.5	236.35787610090685
5429969.5	229.33775608886842
5452087.5	238.98428494003653
5474205.5	232.27244565594532
5496323.5	237.24614259951304
5518441.5	237.33681915885956
5540559.5	237.2751219145495
5562677.5	206.02680580597226
5584795.5	235.56301209769606
5606913.5	238.28954591600134
5629031.5	237.4324062721817
5651149.5	221.1340040273234
5673267.5	208.29873128768472
5695385.5	157.10403955991734
5717503.5	215.03159985101033
5739621.5	237.6535519229873
5761739.5	237.93918021823538
5783857.5	236.67929050500047
5805975.5	236.42134927299784
5828093.5	237.40657960370635
5850211.5	237.85921186890047
5872329.5	236.72212873062574
5894447.5	237.01735864062417
5916565.5	240.78813613037025
5938683.5	206.03499788797424
5960801.5	238.54661301979345
5982919.5	237.28106544258986
6005037.5	206.76228675938765
6027155.5	236.61416934194042
6049273.5	239.57006509960326
6071391.5	237.17148551136677
6093509.5	239.15468561748511
6115627.5	237.06586634413765
6137745.5	237.41253352689913
6159863.5	237.0808475190937
6181981.5	208.88730232407016
6204099.5	222.49949053334748
6226217.5	237.46623715611156
6248335.5	197.35585461158962
6270453.5	239.17168130281578
6292571.5	239.00199053795833
6314689.5	190.69876760701842
6336807.5	238.8288849435011
6358925.5	234.49374255894858
6381043.5	237.25783136983677
6403161.5	236.26543794126107
6425279.5	237.69886066555117
6447397.5	229.37200439286457
6469515.5	238.44904103743391
6491633.5	238.81681338968676
6513751.5	238.88413849413868
6535869.5	230.27493298754825
6557987.5	238.7863814355802
6580105.5	236.23400045701038
6602223.5	239.74862272914848
6624341.5	236.570143496416
6646459.5	238.84316935041554
6668577.5	186.98484542541235
6690695.5	203.34707047612167
6712813.5	237.42184423533104
6734931.5	237.83416365447974
6757049.5	236.43219931284864
6779167.5	237.74765080983343
6801285.5	237.81774706125935
6823403.5	238.52833507283836
6845521.5	237.50851647795562
6867639.5	236.00629034782537
6889757.5	236.1743322647723
6911875.5	236.10593992957456
6933993.5	236.4868985596077
6956111.5	236.16555345541178
6978229.5	238.91756676619403
7000347.5	237.85923715526397
7022465.5	190.21084732325315
7044583.5	236.7953221193865
7066701.5	237.38199943099673
7088819.5	225.8630272473729
7110937.5	215.74849750950662
7133055.5	207.53464991139006
7155173.5	195.2791657682661
7177291.5	236.66391849157745
7199409.5	239.08812293529144
7221527.5	223.92075941072926
7243645.5	232.9909052848326
7265763.5	235.77408378698448
7287881.5	238.39197295270588
7309999.5	194.19395825168712
7332117.5	226.96751473500325
7354235.5	195.49037699176313
7376353.5	236.18965453245914
7398471.5	238.1377702981398
7420589.5	235.76670192227337
7442707.5	238.5098566140454
7464825.5	236.56304481416575
7486943.5	236.92438125092627
7509061.5	236.7177908022862
7531179.5	239.46638094447127
7553297.5	237.43879117876105
7575415.5	177.77923651694312
7597533.5	239.03480953675813
7619651.5	191.25330258177524
7641769.5	240.80413515974612
7663887.5	237.5848735973662
7686005.5	237.0579100259975
7708123.5	237.2361813387251
7730241.5	238.16740315378735
7752359.5	235.31130261172802
7774477.5	234.19499099025217
7796595.5	233.2189059716634
7818713.5	237.39144382123388
7840831.5	237.1156408488116
7862949.5	224.2792554589514
7885067.5	233.13610668323633
7907185.5	239.71064200997702
7929303.5	236.9610540670624
7951421.5	235.43129136085201
7973539.5	219.62546423763177
7995657.5	208.43286187020107
8017775.5	216.80698326867343
8039893.5	235.17131391496804
8062011.5	237.67774645676968
8084129.5	231.60783459992848
8106247.5	237.28409709755573
8128365.5	171.2122102989345
8150483.5	236.3940251895993
8172601.5	238.12332333232933
8194719.5	238.2305935659266
8216837.5	186.6673716938943
8238955.5	238.09381172133644
8261073.5	238.26277711740903
8283191.5	202.32502317886565
8305309.5	239.88421219285655
8327427.5	239.0152210302541
8349545.5	238.92815524728414
8371663.5	238.62959777141057
8393781.5	239.6974121192562
8415899.5	238.86918420065047
8438017.5	177.90919433137552
8460135.5	207.68034025167324
8482253.5	139.62370249516547
8504371.5	208.31808041220748
8526489.5	191.57545809221295
8548607.5	176.75851499702875
8570725.5	219.9414485403588
8592843.5	163.87787069414333
8614961.5	137.52639486030586
8637079.5	203.780946247466
8659197.5	234.55341042627276
8681315.5	231.91286591842498
8703433.5	235.21296136695008
8725551.5	239.4150307595081
8747669.5	202.71352122897687
8769787.5	230.46342137043274
8791905.5	238.37260816413968
8814023.5	236.59731156665634
8835982.0	237.3565783662928
